session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,failed_logins,browser_type,unusual_time_access,attack_detected,ip_reputation_score_least_trustworthy,ip_reputation_score_suspicious,ip_reputation_score_excellent_reputation,risk_score,risk_level
SID_05228,583,0,8,98.84100162807816,0,1,Chrome,0,1,True,False,False,0,Low
SID_05229,620,1,11,1971.3588164242285,0,4,Edge,0,1,False,True,False,2,Medium
SID_05230,691,1,5,1084.0105994723658,0,3,Firefox,0,1,False,False,True,1,Low
SID_05231,861,1,3,112.29667427758292,1,1,Chrome,0,0,True,False,False,0,Low
SID_05232,601,1,3,66.13500679911604,0,3,Edge,1,1,True,False,False,1,Low
SID_05233,288,2,7,823.8378528317879,2,0,Chrome,0,1,True,False,False,0,Low
SID_05234,448,1,1,334.2359101311995,2,1,Chrome,0,0,True,False,False,0,Low
SID_05235,561,2,4,307.4114183582189,0,3,Unknown,0,1,False,False,True,1,Low
SID_05236,913,1,3,1466.020477898522,1,0,Chrome,0,0,False,True,False,1,Low
SID_05237,220,1,7,338.6709539330509,0,3,Safari,0,1,False,False,True,1,Low
SID_05238,740,1,7,800.1336706028088,0,1,Edge,0,1,False,False,True,1,Low
SID_05239,535,1,1,616.1513358869804,1,1,Firefox,0,0,False,True,False,1,Low
SID_05240,667,1,4,244.09850461672508,2,0,Unknown,0,1,False,True,False,1,Low
SID_05241,479,1,7,322.3427480282127,2,1,Edge,0,1,True,False,False,0,Low
SID_05242,331,1,4,2294.475026684087,0,2,Edge,1,1,False,False,True,2,Medium
SID_05243,650,2,3,322.0229866235557,0,2,Chrome,0,0,True,False,False,0,Low
SID_05244,630,2,3,1225.994204468712,1,1,Chrome,0,0,True,False,False,0,Low
SID_05245,694,1,4,1580.212204537038,0,1,Chrome,0,0,False,False,True,1,Low
SID_05246,497,1,5,58.94995252531098,0,1,Chrome,0,0,True,False,False,0,Low
SID_05247,380,1,3,870.3883637250083,1,1,Chrome,0,1,False,False,True,1,Low
SID_05248,188,1,5,1106.6727755646575,1,1,Firefox,0,1,False,False,True,1,Low
SID_05249,663,1,5,455.35961023776287,1,2,Edge,1,0,False,True,False,2,Medium
SID_05250,584,1,8,673.9213687669559,2,1,Firefox,0,1,True,False,False,0,Low
SID_05251,306,2,7,141.2044233931281,0,1,Edge,0,1,False,False,True,1,Low
SID_05252,392,1,2,306.7640067180561,1,2,Firefox,0,0,True,False,False,0,Low
SID_05253,406,1,5,983.889273737413,0,1,Firefox,0,0,True,False,False,0,Low
SID_05254,203,1,2,738.1916513085495,2,1,Firefox,0,0,False,False,True,1,Low
SID_05255,336,2,5,117.30325792158642,2,0,Edge,0,0,True,False,False,0,Low
SID_05256,273,1,2,3541.5320484040826,2,0,Chrome,0,1,True,False,False,0,Low
SID_05257,417,2,5,2221.780343649429,1,1,Edge,0,0,False,True,False,1,Low
SID_05258,352,0,2,203.00312778005693,1,5,Chrome,0,1,False,True,False,1,Low
SID_05259,174,2,2,1664.3252107430933,0,2,Unknown,0,0,False,False,True,1,Low
SID_05260,904,0,4,248.6724609038379,0,1,Chrome,0,0,False,True,False,1,Low
SID_05261,750,1,5,663.6119117844318,0,1,Unknown,0,1,True,False,False,0,Low
SID_05262,344,1,9,1218.795363331246,0,1,Chrome,0,1,True,False,False,1,Low
SID_05263,554,1,4,337.3734041308368,1,2,Firefox,0,0,False,True,False,1,Low
SID_05264,583,1,4,648.0098183489615,0,1,Firefox,0,0,False,True,False,1,Low
SID_05265,738,1,1,478.7841051250583,0,2,Safari,0,0,False,True,False,1,Low
SID_05266,336,1,2,1142.3554138163304,0,1,Edge,0,0,False,True,False,1,Low
SID_05267,718,1,4,521.1063875029735,1,1,Chrome,0,1,True,False,False,0,Low
SID_05268,390,2,5,669.4499889654563,1,2,Firefox,1,0,True,False,False,1,Low
SID_05269,232,1,5,1494.3477614557955,0,1,Firefox,1,1,True,False,False,1,Low
SID_05270,644,1,4,959.5744730015635,0,0,Chrome,0,0,True,False,False,0,Low
SID_05271,758,0,2,599.779571300731,1,1,Firefox,0,0,False,False,True,1,Low
SID_05272,1017,1,2,494.8646790057868,0,1,Chrome,0,0,True,False,False,0,Low
SID_05273,260,2,5,108.4410554444401,2,2,Chrome,0,0,False,True,False,1,Low
SID_05274,639,2,6,46.413929415513486,1,1,Chrome,0,1,False,False,True,1,Low
SID_05275,418,1,2,2442.272718572589,0,3,Chrome,0,1,True,False,False,0,Low
SID_05276,656,1,3,165.1536040270502,2,2,Chrome,0,0,False,False,True,1,Low
SID_05277,205,1,3,259.3349022866768,0,3,Firefox,0,1,True,False,False,0,Low
SID_05278,247,2,6,755.2349182665818,1,1,Chrome,0,0,False,True,False,1,Low
SID_05279,344,1,7,1407.8632196549288,1,2,Chrome,0,1,False,False,True,1,Low
SID_05280,515,1,4,1432.4895463769965,0,0,Chrome,0,0,False,True,False,1,Low
SID_05281,371,2,7,1415.9079805101023,1,2,Firefox,0,1,False,False,True,1,Low
SID_05282,631,1,3,3056.5769550024297,1,1,Chrome,0,0,False,True,False,1,Low
SID_05283,705,2,3,45.85167454277845,2,1,Chrome,0,0,False,True,False,1,Low
SID_05284,619,2,4,408.4581222606674,1,2,Chrome,0,1,False,False,True,1,Low
SID_05285,823,2,5,1958.9006267170123,0,0,Edge,1,0,True,False,False,1,Low
SID_05286,583,2,2,503.8942879065296,2,3,Unknown,0,1,True,False,False,0,Low
SID_05287,256,1,5,1640.195942957429,0,1,Chrome,0,1,False,False,True,1,Low
SID_05288,772,0,4,14.25134819351025,2,2,Chrome,0,0,False,False,True,1,Low
SID_05289,378,1,2,561.5369578027673,2,2,Chrome,0,1,True,False,False,0,Low
SID_05290,682,1,6,2045.488771054353,1,1,Chrome,0,0,True,False,False,0,Low
SID_05291,814,1,6,242.27218134757956,0,2,Chrome,0,0,True,False,False,0,Low
SID_05292,591,0,6,2123.512499051145,1,1,Chrome,0,0,False,True,False,1,Low
SID_05293,200,2,2,6.810739024016289,2,2,Chrome,1,1,False,True,False,2,Medium
SID_05294,316,2,5,65.77325451207076,1,0,Edge,1,0,True,False,False,1,Low
SID_05295,764,1,3,518.2708330644157,2,3,Firefox,0,1,True,False,False,0,Low
SID_05296,466,2,3,89.97936954664361,0,0,Chrome,0,0,True,False,False,0,Low
SID_05297,515,2,3,204.53062122763495,0,1,Chrome,0,0,True,False,False,0,Low
SID_05298,651,1,4,282.51639682338487,0,1,Chrome,0,0,False,True,False,1,Low
SID_05299,639,1,1,525.4460438713469,0,1,Firefox,0,0,False,True,False,1,Low
SID_05300,555,1,1,396.1109613089468,0,1,Edge,0,0,False,True,False,1,Low
SID_05301,458,1,3,2042.3528392865053,2,4,Firefox,0,1,True,False,False,0,Low
SID_05302,437,1,1,1737.3483587135336,0,0,Edge,0,0,False,True,False,1,Low
SID_05303,671,1,2,1102.886035991211,1,0,Edge,0,1,False,False,True,1,Low
SID_05304,610,1,5,861.4218788977356,0,4,Chrome,0,1,True,False,False,0,Low
SID_05305,448,1,1,182.86772206549443,2,0,Firefox,0,0,True,False,False,0,Low
SID_05306,716,1,4,736.6934657740063,1,0,Chrome,0,0,False,False,True,1,Low
SID_05307,474,1,4,127.2554549237818,0,1,Chrome,0,1,False,True,False,1,Low
SID_05308,329,2,2,482.2344898874712,1,1,Chrome,0,0,False,True,False,1,Low
SID_05309,348,1,3,495.20951251507074,1,1,Firefox,0,0,True,False,False,0,Low
SID_05310,304,1,1,936.198235972284,0,2,Safari,0,0,False,True,False,1,Low
SID_05311,445,1,4,1442.0625050594222,1,1,Chrome,0,0,False,True,False,1,Low
SID_05312,746,1,4,309.121108160772,0,1,Chrome,0,0,False,False,True,1,Low
SID_05313,338,2,3,33.64259856061577,0,2,Chrome,0,0,True,False,False,0,Low
SID_05314,537,1,7,38.48742900229651,0,4,Chrome,1,1,True,False,False,1,Low
SID_05315,368,1,5,1662.429468032209,2,1,Chrome,0,0,False,True,False,1,Low
SID_05316,447,0,1,532.9329471925963,2,2,Chrome,0,0,False,True,False,1,Low
SID_05317,197,1,7,228.02855040283467,2,1,Firefox,0,1,False,True,False,1,Low
SID_05318,455,1,4,26.255553259387003,0,1,Firefox,0,0,False,True,False,1,Low
SID_05319,461,1,5,601.9175729951077,2,1,Chrome,0,1,False,True,False,1,Low
SID_05320,608,1,4,117.96033595840063,1,2,Chrome,0,0,True,False,False,0,Low
SID_05321,544,0,3,431.6929892006208,0,0,Chrome,0,0,False,False,True,1,Low
SID_05322,260,1,2,580.6647626983861,0,1,Chrome,0,0,True,False,False,0,Low
SID_05323,716,2,4,208.2614120922288,1,2,Chrome,0,0,True,False,False,0,Low
SID_05324,542,0,3,177.35249204208742,0,0,Firefox,0,0,False,True,False,1,Low
SID_05325,539,1,3,16.005504208890393,1,0,Firefox,0,0,True,False,False,0,Low
SID_05326,498,1,4,704.5859605352083,1,1,Firefox,0,0,False,True,False,1,Low
SID_05327,396,1,1,178.95617381954756,1,0,Chrome,0,1,False,True,False,1,Low
SID_05328,543,1,3,1684.4867970935577,2,2,Unknown,1,0,True,False,False,1,Low
SID_05329,595,1,2,740.6215668994475,0,2,Chrome,0,0,False,True,False,1,Low
SID_05330,150,1,5,650.2914618678687,0,1,Edge,0,0,True,False,False,0,Low
SID_05331,392,1,1,562.0485424338963,1,0,Chrome,0,0,False,True,False,1,Low
SID_05332,449,2,5,193.97331484328535,1,2,Chrome,0,1,False,False,True,1,Low
SID_05333,551,1,5,2789.6773156215863,1,2,Firefox,0,0,True,False,False,0,Low
SID_05334,738,1,4,2730.0808329286133,0,2,Chrome,0,0,True,False,False,0,Low
SID_05335,345,2,2,310.02835706780775,0,2,Chrome,0,1,False,False,True,1,Low
SID_05336,400,1,3,1197.659983305864,1,4,Firefox,0,1,True,False,False,0,Low
SID_05337,397,1,3,101.58159583581931,0,3,Chrome,0,1,False,False,True,1,Low
SID_05338,339,1,3,1213.227576225518,1,1,Chrome,0,0,True,False,False,0,Low
SID_05339,430,1,3,269.86985348403346,0,0,Chrome,0,0,True,False,False,0,Low
SID_05340,654,1,4,273.0176027591621,1,0,Chrome,0,0,False,True,False,1,Low
SID_05341,289,1,2,566.175569016397,0,3,Chrome,0,1,False,True,False,1,Low
SID_05342,585,1,4,398.4972790523806,0,2,Firefox,1,0,False,False,True,2,Medium
SID_05343,159,0,3,100.29743473890449,1,0,Chrome,1,0,False,True,False,2,Medium
SID_05344,387,1,2,719.3053214984209,1,2,Edge,0,0,True,False,False,0,Low
SID_05345,434,1,5,192.47962887465775,0,2,Chrome,0,1,True,False,False,0,Low
SID_05346,834,1,2,470.2802186190642,0,2,Chrome,0,0,False,False,True,1,Low
SID_05347,445,1,3,210.14256841879947,1,2,Chrome,0,1,False,True,False,1,Low
SID_05348,64,1,5,1559.2093160892705,1,2,Chrome,0,0,False,True,False,1,Low
SID_05349,100,2,5,330.0179749641858,1,1,Chrome,0,1,False,False,True,1,Low
SID_05350,506,1,3,1747.7764052661594,0,0,Unknown,0,1,False,True,False,1,Low
SID_05351,622,1,4,315.73556540547355,0,0,Chrome,1,1,False,True,False,2,Medium
SID_05352,575,1,1,158.27023997405857,0,1,Chrome,0,1,True,False,False,0,Low
SID_05353,533,1,5,687.6157950816121,0,1,Chrome,0,0,True,False,False,0,Low
SID_05354,732,1,3,647.9925234546469,0,0,Chrome,0,1,False,False,True,1,Low
SID_05355,392,1,1,771.7832362974459,2,1,Chrome,0,1,False,False,True,1,Low
SID_05356,678,1,2,287.78895534592743,0,4,Edge,0,1,False,True,False,1,Low
SID_05357,173,1,4,308.4934159128917,0,4,Chrome,0,1,True,False,False,0,Low
SID_05358,319,1,3,216.8488647758967,0,2,Chrome,0,0,True,False,False,0,Low
SID_05359,138,1,4,2109.3390045886304,2,1,Chrome,0,1,False,True,False,1,Low
SID_05360,445,1,3,918.9710934330116,2,2,Firefox,0,0,True,False,False,0,Low
SID_05361,490,0,6,1129.3086033432626,1,2,Chrome,0,0,False,True,False,1,Low
SID_05362,522,1,3,172.6991712351415,0,1,Safari,0,1,False,True,False,1,Low
SID_05363,512,2,9,866.7700008175723,0,0,Chrome,0,1,False,False,True,2,Medium
SID_05364,314,1,2,1150.6238056893146,0,1,Chrome,0,0,True,False,False,0,Low
SID_05365,461,1,4,335.39500788790946,0,2,Unknown,0,1,True,False,False,0,Low
SID_05366,200,1,2,137.28820524509263,1,2,Chrome,0,1,False,False,True,1,Low
SID_05367,772,1,1,955.2291986884342,2,1,Edge,0,0,True,False,False,0,Low
SID_05368,439,1,4,755.6361077606549,0,2,Firefox,0,1,False,False,True,1,Low
SID_05369,402,1,12,685.697496539409,0,2,Edge,0,1,False,False,True,2,Medium
SID_05370,817,2,4,161.26872286199568,2,1,Firefox,0,0,True,False,False,0,Low
SID_05371,251,1,4,243.5827727966166,1,2,Chrome,0,0,True,False,False,0,Low
SID_05372,274,1,4,784.4171025992246,2,2,Unknown,0,1,True,False,False,0,Low
SID_05373,280,1,4,760.6772202603162,2,3,Chrome,0,1,False,True,False,1,Low
SID_05374,486,2,2,647.2466756765322,0,1,Chrome,0,0,True,False,False,0,Low
SID_05375,586,2,4,1169.2950426239363,1,3,Chrome,0,1,False,True,False,1,Low
SID_05376,647,1,5,1348.4385474016967,1,3,Firefox,0,1,False,False,True,1,Low
SID_05377,1014,2,6,258.93941647603106,1,2,Safari,0,0,False,False,True,1,Low
SID_05378,64,1,3,137.2074381245201,0,2,Unknown,0,0,True,False,False,0,Low
SID_05379,621,1,2,179.68347830824905,2,2,Chrome,0,0,False,False,True,1,Low
SID_05380,388,1,6,264.25879460165726,1,0,Safari,1,0,True,False,False,1,Low
SID_05381,382,2,2,2361.350456020441,0,2,Unknown,0,0,False,True,False,1,Low
SID_05382,376,2,6,118.02276491931649,0,1,Chrome,0,0,False,True,False,1,Low
SID_05383,318,2,3,1687.9964206588118,0,3,Chrome,0,1,False,False,True,1,Low
SID_05384,836,1,7,181.89944990484048,2,0,Unknown,0,1,True,False,False,0,Low
SID_05385,668,2,4,342.7156478352344,0,1,Edge,1,0,True,False,False,1,Low
SID_05386,504,1,3,107.6233759075087,0,1,Firefox,0,0,False,False,True,1,Low
SID_05387,770,1,2,87.28098136643892,0,4,Chrome,0,1,True,False,False,0,Low
SID_05388,197,1,4,79.98272517928801,1,2,Chrome,0,1,False,False,True,1,Low
SID_05389,233,1,1,335.7634935010872,0,3,Chrome,0,1,True,False,False,0,Low
SID_05390,64,1,8,593.3526096170166,0,3,Chrome,0,1,True,False,False,0,Low
SID_05391,360,1,2,179.32278891375833,2,0,Firefox,0,0,True,False,False,0,Low
SID_05392,532,2,2,2158.5697798183296,0,2,Chrome,0,1,True,False,False,0,Low
SID_05393,520,1,5,706.3210907308245,0,1,Chrome,0,0,True,False,False,0,Low
SID_05394,529,1,1,1730.7091165895454,0,1,Chrome,0,0,True,False,False,0,Low
SID_05395,217,2,5,128.904182314683,0,0,Chrome,1,0,False,False,True,2,Medium
SID_05396,660,1,5,123.91562066432029,0,2,Chrome,0,0,False,True,False,1,Low
SID_05397,547,1,3,1500.561868946339,1,3,Safari,0,1,False,True,False,1,Low
SID_05398,646,1,1,671.4292247590462,0,0,Edge,0,1,True,False,False,0,Low
SID_05399,121,1,4,2232.104324975855,1,2,Chrome,0,0,True,False,False,0,Low
SID_05400,562,1,5,127.09985232834036,0,1,Chrome,0,0,False,True,False,1,Low
SID_05401,262,1,3,21.0899480637252,0,4,Edge,0,1,True,False,False,0,Low
SID_05402,420,2,4,1986.9072391314585,2,0,Chrome,0,0,False,True,False,1,Low
SID_05403,606,1,4,960.0831856313004,0,1,Edge,0,0,False,True,False,1,Low
SID_05404,518,1,4,1316.7489489684651,2,3,Firefox,0,1,False,False,True,1,Low
SID_05405,329,1,8,280.7974629622611,1,2,Chrome,0,1,True,False,False,0,Low
SID_05406,501,1,4,2.4569044644815388,1,2,Edge,1,0,True,False,False,1,Low
SID_05407,193,1,4,527.584025719534,1,3,Edge,0,1,False,True,False,1,Low
SID_05408,730,2,9,3684.889766416472,0,4,Edge,0,1,False,False,True,2,Medium
SID_05409,458,2,3,1904.7609801129468,0,0,Chrome,0,0,False,True,False,1,Low
SID_05410,723,1,4,59.79847947728041,0,0,Firefox,0,0,False,True,False,1,Low
SID_05411,394,2,5,166.39083656178232,1,2,Chrome,0,1,True,False,False,0,Low
SID_05412,395,1,4,298.27586218590113,1,1,Edge,0,0,True,False,False,0,Low
SID_05413,347,1,3,1419.4521920324623,2,3,Safari,0,1,False,False,True,1,Low
SID_05414,675,1,2,1393.0710531469513,2,1,Chrome,0,1,False,False,True,1,Low
SID_05415,358,1,7,163.65815256484154,2,1,Chrome,0,1,True,False,False,0,Low
SID_05416,628,2,3,609.2780059345242,0,1,Chrome,0,0,True,False,False,0,Low
SID_05417,423,1,2,557.3946966903027,0,3,Chrome,0,1,False,False,True,1,Low
SID_05418,104,1,6,427.9314126171834,0,2,Chrome,0,1,False,False,True,1,Low
SID_05419,385,2,6,614.1594481622308,1,0,Edge,0,0,True,False,False,0,Low
SID_05420,264,2,6,277.1408169702524,0,4,Chrome,0,1,False,True,False,1,Low
SID_05421,506,2,4,606.6593123687995,0,1,Chrome,0,1,True,False,False,0,Low
SID_05422,261,1,4,925.6921970880252,1,1,Unknown,0,1,False,True,False,1,Low
SID_05423,685,1,4,51.63361357358237,0,1,Chrome,0,0,False,True,False,1,Low
SID_05424,481,1,1,2736.448513352569,1,1,Edge,0,1,False,True,False,1,Low
SID_05425,464,1,6,144.54976945897778,1,0,Chrome,0,0,True,False,False,0,Low
SID_05426,631,2,5,357.4030982635842,0,2,Chrome,0,0,True,False,False,0,Low
SID_05427,692,2,7,508.85014113507685,2,2,Firefox,1,1,True,False,False,1,Low
SID_05428,495,2,2,33.47838363753711,1,2,Edge,0,1,False,False,True,1,Low
SID_05429,345,1,2,635.8991527507862,0,1,Chrome,0,0,True,False,False,0,Low
SID_05430,145,2,7,1632.0152450493947,0,3,Chrome,0,1,True,False,False,0,Low
SID_05431,362,2,4,1850.2551278357876,2,2,Unknown,0,1,False,True,False,1,Low
SID_05432,376,1,3,315.8476179402953,2,3,Chrome,0,1,True,False,False,0,Low
SID_05433,521,1,5,654.5994440329628,0,2,Chrome,0,0,True,False,False,0,Low
SID_05434,430,2,6,1199.7404331330054,2,2,Chrome,0,0,True,False,False,0,Low
SID_05435,637,1,2,233.1868572134345,1,4,Chrome,0,1,False,True,False,1,Low
SID_05436,377,0,1,601.4222970473838,0,1,Chrome,0,1,False,False,True,1,Low
SID_05437,488,1,2,365.4761140563554,1,2,Edge,0,0,False,True,False,1,Low
SID_05438,736,2,2,380.0772091775588,0,2,Edge,0,0,False,False,True,1,Low
SID_05439,568,2,8,79.09422922965184,0,0,Chrome,0,1,True,False,False,0,Low
SID_05440,487,1,4,417.8998275928162,0,1,Chrome,0,1,False,False,True,1,Low
SID_05441,379,2,4,140.32053571449518,1,1,Chrome,0,0,False,True,False,1,Low
SID_05442,373,1,6,286.7927849296999,1,2,Chrome,0,0,False,True,False,1,Low
SID_05443,329,1,4,320.71776896215204,1,0,Chrome,1,0,False,True,False,2,Medium
SID_05444,391,1,5,450.5376067239035,0,2,Chrome,0,0,False,True,False,1,Low
SID_05445,651,1,4,1990.300736983228,1,2,Chrome,0,0,False,True,False,1,Low
SID_05446,455,2,6,797.5605896066875,0,0,Edge,0,0,True,False,False,0,Low
SID_05447,230,2,4,2934.0713976577404,2,2,Edge,0,0,False,True,False,1,Low
SID_05448,853,1,3,714.5507577848309,0,0,Firefox,1,0,True,False,False,1,Low
SID_05449,563,1,5,1309.817539958701,0,0,Chrome,0,0,False,True,False,1,Low
SID_05450,218,1,3,1437.3442837625405,1,1,Chrome,0,0,False,True,False,1,Low
SID_05451,411,1,4,1074.599558899531,1,1,Chrome,1,0,False,True,False,2,Medium
SID_05452,522,0,1,886.7239988266995,0,0,Chrome,0,0,True,False,False,0,Low
SID_05453,840,1,5,432.9110238240645,0,2,Unknown,0,1,True,False,False,0,Low
SID_05454,278,1,2,670.1244025354123,2,0,Firefox,0,0,False,True,False,1,Low
SID_05455,695,1,2,172.25606135796866,0,0,Edge,0,0,False,True,False,1,Low
SID_05456,779,1,4,770.3844400574364,0,0,Chrome,1,0,True,False,False,1,Low
SID_05457,374,2,2,577.7255752477497,1,2,Chrome,0,0,False,True,False,1,Low
SID_05458,444,1,3,1305.0411726073744,0,2,Firefox,1,0,True,False,False,1,Low
SID_05459,292,1,1,1862.680345107392,0,1,Chrome,0,0,False,True,False,1,Low
SID_05460,459,2,4,113.98349263189608,0,1,Edge,0,0,False,True,False,1,Low
SID_05461,492,2,5,939.2925359525176,2,2,Edge,0,0,False,True,False,1,Low
SID_05462,631,2,4,2397.3270911871127,0,3,Unknown,0,1,False,True,False,1,Low
SID_05463,718,2,4,1999.667107491619,1,1,Chrome,0,1,False,False,True,1,Low
SID_05464,350,0,4,1438.6708527378976,0,1,Chrome,0,0,False,False,True,1,Low
SID_05465,106,1,5,39.63880167217418,1,0,Firefox,0,0,True,False,False,0,Low
SID_05466,495,1,4,232.79978024058684,1,3,Chrome,0,1,False,False,True,1,Low
SID_05467,558,1,3,128.40590647803728,0,2,Chrome,0,1,True,False,False,0,Low
SID_05468,549,2,1,2093.1187550860054,0,0,Chrome,0,0,False,True,False,1,Low
SID_05469,434,1,3,1105.4907634280476,1,2,Firefox,0,0,False,False,True,1,Low
SID_05470,524,1,5,607.0615281062455,2,0,Firefox,0,0,True,False,False,0,Low
SID_05471,803,1,7,3105.9805051652843,0,2,Chrome,0,1,True,False,False,0,Low
SID_05472,576,2,4,173.25096220056736,1,0,Firefox,0,0,True,False,False,0,Low
SID_05473,425,1,1,820.8217972761402,2,1,Edge,1,0,False,True,False,2,Medium
SID_05474,399,1,5,752.0181527928512,0,2,Firefox,0,0,False,False,True,1,Low
SID_05475,466,1,2,332.96314463433447,2,1,Chrome,0,0,False,True,False,1,Low
SID_05476,827,2,4,531.4616658598536,1,0,Chrome,0,0,True,False,False,0,Low
SID_05477,463,1,3,214.7074945934089,0,2,Chrome,0,1,False,True,False,1,Low
SID_05478,496,1,3,904.3666398721672,0,2,Chrome,0,0,False,True,False,1,Low
SID_05479,403,1,3,433.35880676265896,0,1,Chrome,0,0,False,True,False,1,Low
SID_05480,719,1,4,19.06546605707257,0,1,Firefox,0,0,False,True,False,1,Low
SID_05481,891,1,2,2409.249085242054,1,3,Chrome,1,1,False,True,False,2,Medium
SID_05482,590,1,2,556.7916246061322,0,2,Chrome,0,0,False,True,False,1,Low
SID_05483,516,1,4,978.3447834053956,0,2,Chrome,0,0,True,False,False,0,Low
SID_05484,507,2,7,175.4507068026658,2,1,Chrome,0,1,False,True,False,1,Low
SID_05485,64,1,6,108.86631518746714,0,1,Firefox,0,0,True,False,False,0,Low
SID_05486,649,1,4,1861.681999848904,2,1,Chrome,0,0,False,True,False,1,Low
SID_05487,526,2,6,715.1001255092643,1,3,Firefox,0,1,False,True,False,1,Low
SID_05488,585,2,7,543.9492559740839,0,0,Firefox,0,1,False,True,False,1,Low
SID_05489,357,1,2,589.0943659778371,1,1,Unknown,0,1,True,False,False,0,Low
SID_05490,423,1,1,215.56216365579905,0,0,Chrome,0,0,True,False,False,0,Low
SID_05491,417,2,4,1950.598946397109,1,1,Chrome,0,1,False,False,True,1,Low
SID_05492,704,2,5,192.88328930219464,2,3,Chrome,1,1,True,False,False,1,Low
SID_05493,424,1,3,137.5861765019687,0,3,Chrome,0,1,True,False,False,0,Low
SID_05494,916,1,6,2127.9326341496258,0,1,Firefox,0,0,False,True,False,1,Low
SID_05495,586,1,5,238.26550641693692,0,1,Edge,0,0,True,False,False,0,Low
SID_05496,244,1,4,1587.2161861627624,2,2,Chrome,0,0,False,True,False,1,Low
SID_05497,474,1,3,1184.5290710900838,2,1,Unknown,0,0,True,False,False,0,Low
SID_05498,369,1,2,384.9404735694581,0,0,Chrome,0,0,True,False,False,0,Low
SID_05499,64,1,4,234.425894542054,0,1,Edge,0,0,False,True,False,1,Low
SID_05500,819,1,4,1138.3287505072194,0,0,Firefox,0,0,False,False,True,1,Low
SID_05501,640,1,4,728.2443256765368,0,3,Firefox,0,1,False,True,False,1,Low
SID_05502,606,1,5,234.4670147270283,0,1,Chrome,0,1,True,False,False,0,Low
SID_05503,533,1,4,1772.241753601938,0,2,Edge,0,1,False,False,True,1,Low
SID_05504,223,1,6,1021.184384271888,0,2,Chrome,0,0,False,True,False,1,Low
SID_05505,403,2,6,1919.9654671541496,1,1,Edge,1,1,False,False,True,2,Medium
SID_05506,668,1,4,460.2492007140324,0,1,Chrome,0,1,True,False,False,0,Low
SID_05507,289,2,2,109.75574556377316,0,1,Unknown,1,0,True,False,False,1,Low
SID_05508,64,1,2,2062.411224419889,0,2,Firefox,0,0,False,False,True,1,Low
SID_05509,454,1,2,735.8897426501726,0,3,Edge,0,1,True,False,False,0,Low
SID_05510,471,1,4,745.2443180092839,0,1,Chrome,0,0,False,True,False,1,Low
SID_05511,527,0,4,702.1666419231404,0,1,Firefox,0,0,False,True,False,1,Low
SID_05512,645,1,9,511.522906641351,0,1,Chrome,0,1,False,True,False,2,Medium
SID_05513,627,1,7,235.5431100186247,2,2,Firefox,0,1,True,False,False,0,Low
SID_05514,551,1,1,759.5096959233347,0,2,Safari,0,0,False,True,False,1,Low
SID_05515,739,2,6,1014.3903093467022,0,2,Firefox,1,0,False,True,False,2,Medium
SID_05516,196,0,3,1986.7407734543697,1,2,Chrome,1,1,True,False,False,1,Low
